h_aleta_01_m,h_aleta_02_m,h_aleta_03_m,h_aleta_04_m,h_aleta_05_m,h_aleta_06_m,h_aleta_07_m,h_aleta_08_m,h_aleta_09_m,h_aleta_10_m,Lconv_m,TbaseProm_C
0.0144457626053235,0.00815261014872259,0.0162913333060822,0.00599804722031172,0.00890472647867811,0.0170713184561502,0.00790151423934992,0.0145919132131991,0.012870054636856,0.0188721195559903,0.244880917560013,96.52999625
0.00894945155730666,0.00598941636026036,0.01602598944933,0.0165826704431487,0.0186172377875529,0.0189795810379526,0.00520927359463396,0.00851543129182131,0.0142516753550249,0.0192352448103142,0.26452724700707,93.6008641071429
0.0192526417887062,0.0133497978229273,0.0187340952464941,0.0146234931341951,0.0108501157121187,0.0122898600064536,0.0140646572437996,0.0132432188226284,0.0188927214005968,0.0187810015345041,0.298129562101638,88.6956035714286
0.0109231341938533,0.0194489379266107,0.00760933500020697,0.00689494279159456,0.00702618737070097,0.0125849324851535,0.00532287207911297,0.0192195531682652,0.017406732067561,0.00522528471113184,0.235175404683396,98.8246651785714
0.00764294383362583,0.00998095361550255,0.00696495267216375,0.0171423603818987,0.0101710497902494,0.0191016122350005,0.0137302126992062,0.0181824797661777,0.0176710166808833,0.0185808847806297,0.280113104296419,91.2972905357143
0.0118982039872521,0.0131952022403056,0.0169790538672806,0.00928578277601221,0.0123538028392989,0.0139866546146882,0.00523299913326254,0.0139022211229496,0.0115051452348419,0.0171104079332726,0.249890335577803,95.5536608928572
0.00972867204643059,0.0183933306278773,0.013667858229268,0.00776015302441198,0.0168189385073826,0.014180467655674,0.00580863908110629,0.011302905200017,0.0151860325484814,0.0187790266696629,0.262744348464531,93.6298198214286
0.00500603037337036,0.0196513872354659,0.0106487047211866,0.0196067530753748,0.0140707415146108,0.0174326871197104,0.0136206725706215,0.0144211429746103,0.00928364422543541,0.0138025001098412,0.284279997357244,90.68121625
0.0162503264555399,0.0178747075464356,0.0163262328270152,0.0154708587267095,0.017967191450819,0.0098402149525512,0.0150618318618138,0.0117631090462002,0.0107315412804728,0.0111621702488328,0.285483872088409,90.3529078571428
0.0110221937520431,0.00976075918937415,0.0143287905188045,0.011453709062319,0.0196070311689088,0.0151670133715147,0.00797854832640666,0.0114005151402205,0.0101501935966163,0.0169645820593785,0.255679896559751,94.6618582142857
0.0181999743284515,0.0185576293373956,0.0149407971856289,0.00905312393044637,0.00878550052256885,0.017823469140461,0.0129157196946312,0.017032416260069,0.0135873277578741,0.0159971378793127,0.287589079865915,90.0651285714286
0.0127851744119608,0.0165632586575283,0.0135328698605707,0.0119856481788797,0.0101403336192992,0.00602314022625056,0.0106688626899215,0.00619439116547379,0.0197422567059567,0.00772419276996146,0.238210889389684,97.9115235714286
0.0171778804658081,0.0181244246743385,0.0153261987857891,0.0135424161911806,0.00741457155223413,0.0120032003414496,0.0101775807673282,0.00837559936721127,0.013887678031487,0.00968404756552875,0.252565267453374,95.1863925
0.0187445833020253,0.0186445328742734,0.00885677440673294,0.00666336951116044,0.00789444098028669,0.0124937625601833,0.0159287850196189,0.00812291657613187,0.00872050337565846,0.0177750781240455,0.239169832034163,97.59962875
0.0112377307740129,0.0142502760073285,0.00850499208858875,0.00652950889138696,0.0127378552545279,0.0121571148057467,0.00729007466139745,0.0143270934761062,0.0131601517822091,0.0148120602045612,0.231963924913158,98.7874605357143
0.0071681831018699,0.0162729172570287,0.00833073709699884,0.0127902773654905,0.0167794404233243,0.00533495641987709,0.0098654368958928,0.0180938356460017,0.017670644114031,0.0130766088889182,0.258521282428078,94.4345444642857
